label,youtube_id,time_start,time_end,split,is_cc
somersaulting,-D4hNTNUg2g,15,25,train,0
somersaulting,1dYbClpt4YA,2,12,train,0
somersaulting,2zP5pM5DtTI,2,12,train,0
somersaulting,6l7i10HmJ4k,4,14,train,0
somersaulting,7aGGwLaEBK0,16,26,train,0
somersaulting,7Jk8Z4mEKLc,2,12,train,0
somersaulting,8SBd0O39m1w,16,26,train,0
somersaulting,9f4PtMZOVts,22,32,train,0
somersaulting,BGzhurYkmUY,7,17,train,0
somersaulting,CKMA2bgARjI,8,18,train,0
somersaulting,dTGLSAr8l1E,0,10,train,0
somersaulting,e_ZFYnUwutc,9,19,train,0
somersaulting,fHLdpBcr9sg,2,12,train,0
somersaulting,fqpMlLZcp44,2,12,train,0
somersaulting,gmzhl4sPJNc,1,11,train,0
somersaulting,iipNDEJcqPU,4,14,train,0
somersaulting,ioG0fVd1w0M,33,43,train,0
somersaulting,iZUUkeQALME,17,27,train,0
somersaulting,j00vBlcF6_0,3,13,train,0
somersaulting,kLv07wioe_A,1,11,train,0
somersaulting,l0zRnX66rXY,32,42,train,0
somersaulting,ldMQYS7wsn4,2,12,train,0
somersaulting,oBVWpEjONfM,4,14,train,0
somersaulting,ofQFFVSiD8M,0,10,train,0
somersaulting,Orl7kg-cqj4,1,11,train,0
somersaulting,p2ivf7G3KvI,5,15,train,0
somersaulting,RGge49Muf5E,0,10,train,0
somersaulting,rTblLD_0HMo,2,12,train,0
somersaulting,svyb6uz7g7c,235,245,train,0
somersaulting,V7IEKYq7UEQ,1,11,train,0
somersaulting,VDrCl0h4i1M,28,38,train,0
somersaulting,W5kt4jWEHfA,7,17,train,0
somersaulting,XdhOEhfO8s4,31,41,train,0
somersaulting,yiKyM2drb0A,112,122,train,0
somersaulting,Z5UO-vwQkQk,7,17,train,1
"spinning poi",0wI6d1fjYpw,10,20,train,0
"spinning poi",24NJyFrGc44,17,27,train,0
"spinning poi",2avc5ZkAq_M,9,19,train,0
"spinning poi",3HOEGkyRy1A,20,30,train,0
"spinning poi",4SSqjdFuJm0,1,11,train,0
"spinning poi",5_gyoV_sQXU,1,11,train,0
"spinning poi",6g4dL9mSeIo,97,107,train,0
"spinning poi",6GO2DGz8_mw,112,122,train,0
"spinning poi",BNo2Dv5RW64,29,39,train,0
"spinning poi",grRyizkWZpM,153,163,train,0
"spinning poi",is945Zecf8o,0,10,train,0
"spinning poi",MFCC8DkFXHY,474,484,train,0
"spinning poi",MTBRVKPxRWE,52,62,train,0
"spinning poi",ozesqiSIKS4,153,163,train,0
"spinning poi",Pi268YGwJkk,22,32,train,0
"spinning poi",S7JJHE4vu08,195,205,train,0
"spinning poi",TKLQzdJ7qNA,36,46,train,0
"spinning poi",tXBp1UunNdM,359,369,train,0
"spinning poi",UkZt9fEr1yc,22,32,train,0
"spinning poi",y93mA1-BVtA,2,12,train,0
"spinning poi",ZSQz5wASHTY,8,18,train,0
"spinning poi",_lqvIPMBX2Q,3,13,train,0
"spray painting",1eIAW6oIZas,16,26,train,0
"spray painting",1oTiRk41dY8,38,48,train,0
"spray painting",2o-FXEghJgc,47,57,train,0
"spray painting",3RQ-Qk5Fz1A,489,499,train,0
"spray painting",8K08yOZ2X00,32,42,train,0
"spray painting",9-hNZsLCVHA,190,200,train,0
"spray painting",AmK5klXhSmA,234,244,train,0
"spray painting",A_zBbfEH70U,235,245,train,0
"spray painting",BLentLoPPmo,17,27,train,0
"spray painting",c2WFb88OaLA,4,14,train,0
"spray painting",D9X3PFaRoyA,269,279,train,0
"spray painting",DWozzVPUXac,154,164,train,0
"spray painting",f_Zp39RMmR8,7,17,train,0
"spray painting",GS82MLXAsm4,15,25,train,0
"spray painting",GZhD2i1FwZw,184,194,train,0
"spray painting",jdFl9lOjFqs,19,29,train,1
"spray painting",joKpt4d2PQk,104,114,train,0
"spray painting",keE8_yKuVW0,46,56,train,0
"spray painting",KzJcyMpQOwg,378,388,train,0
"spray painting",lQyjYnWgpnM,71,81,train,0
"spray painting",mttEPq4KjFM,152,162,train,0
"spray painting",n0t2fEgtuN0,208,218,train,1
"spray painting",nQWYP9ucyqk,16,26,train,0
"spray painting",OvMUfpc3nHw,60,70,train,0
"spray painting",p6QROoisM4M,60,70,train,0
"spray painting",PDkCvF72rJA,96,106,train,0
"spray painting",PLxflJgR1vI,116,126,train,0
"spray painting",rLhuCwjqt7k,379,389,train,0
"spray painting",rsCfLuWqfdc,18,28,train,0
"spray painting",Tiamjk7vnYY,112,122,train,0
"spray painting",UeVYoYvHG-4,38,48,train,0
"spray painting",VNd28VftWJs,57,67,train,0
"spray painting",wBl36_NzRlA,60,70,train,0
"spray painting",Wpnxqd7_10k,307,317,train,0
"spray painting",YEUI6O4pdc4,1,11,train,0
"spray painting",YmD8kdu8diU,122,132,train,0
"spray painting",zwGpWCKnEak,12,22,train,0
"spray painting",_QgPJXSAG_w,1,11,train,0
spraying,0VGlrBuzIjY,19,29,train,0
spraying,1IQCtz7ZUzo,41,51,train,0
spraying,4K5UZXk8iiY,663,673,train,0
spraying,4PGyn3nit9Q,128,138,train,0
spraying,cdAZ_ApF-24,87,97,train,0
spraying,rENqNKYl040,20,30,train,0
"springboard diving",DDloSnpYAEI,20,30,train,0
"springboard diving",e8h5pO_kaXE,475,485,train,0
"springboard diving",HfIRX4S2L1g,2,12,train,0
"springboard diving",HT6MzhuSKrY,1633,1643,train,0
"springboard diving",LFQdN9IfiA8,269,279,train,0
"springboard diving",PlS_-niIxas,128,138,train,0
"springboard diving",sSDDTTJyB8g,17,27,train,0
"springboard diving",WwcVUyXvolg,0,10,train,0
squat,01Ox3XPxJpQ,50,60,train,0
squat,1cSnfV1yNSQ,4,14,train,0
squat,2LWyfX91CTY,43,53,train,1
squat,36hMUkIWs_U,0,10,train,0
squat,bSKyZQVnd6w,0,10,train,0
squat,CtkYId7Tebw,7,17,train,1
squat,d2nLBhYwlx8,12,22,train,1
squat,dMnxqAwcb5c,166,176,train,1
squat,dPW7rRaz5W0,126,136,train,1
squat,dzKwlsn7Xac,402,412,train,0
squat,f8DRCL7SFMQ,1,11,train,0
squat,GbZjUpC0s4E,2,12,train,1
squat,HoGVCKyBNso,30,40,train,0
squat,ieCXeAuLf2Y,1,11,train,1
squat,itWu-S2wFHk,10,20,train,0
squat,Jo6iw3lKQ5s,5,15,train,0
squat,kMoUPRymyuA,205,215,train,0
squat,L5bEjQ_4bLs,3,13,train,0
squat,LzYhf3KbRsk,3,13,train,0
squat,NiZIW-IFepY,3,13,train,0
squat,NsGu8t3qQWw,8,18,train,1
squat,NVe79pzCsAI,15,25,train,0
squat,oyo-oBScOMc,5,15,train,1
squat,T1X_BEWnBsg,15,25,train,0
squat,tO4seXQNV84,114,124,train,1
squat,TOo0V8kCD_8,4,14,train,1
squat,u5cxOqUGNfI,2,12,train,1
squat,uQNJ7u74Dbs,45,55,train,1
squat,VtS3qucNLv8,2,12,train,0
squat,WCHXM_Jxo_A,12,22,train,0
squat,yl5_1ffpthI,27,37,train,0
squat,YM9IXvLW03I,0,10,train,0
squat,YzDRMboleN0,20,30,train,0
squat,Z5OZlpRELv8,8,18,train,0
squat,ZL2cBFRo174,12,22,train,0
"sticking tongue out",0ISrkZt8RSE,58,68,train,1
"sticking tongue out",2u9oS9E76kI,13,23,train,0
"sticking tongue out",4bCvBEd-PEI,14,24,train,0
"sticking tongue out",6tTYbm-rviM,34,44,train,0
"sticking tongue out",BoeN329bUfE,3,13,train,0
"sticking tongue out",bX4L_k17PMc,75,85,train,0
"sticking tongue out",EeEK1Pxs1Pk,41,51,train,0
"sticking tongue out",EmtcTDjXX4U,3,13,train,0
"sticking tongue out",gnpXvoqOg6c,25,35,train,0
"sticking tongue out",h_r6PAqL7OQ,20,30,train,0
"sticking tongue out",M7c2WaCeGo4,27,37,train,0
"sticking tongue out",MmJiiJCL_9M,202,212,train,0
"sticking tongue out",N9zktFiFXpQ,3,13,train,0
"sticking tongue out",O3Y6uCaycLc,34,44,train,0
"sticking tongue out",PiWh_21QZsI,3,13,train,0
"sticking tongue out",Q9Qbfq9biLs,5,15,train,0
"sticking tongue out",Qy-sxz61I-w,1,11,train,0
"sticking tongue out",rT_wCE4-Tkk,2,12,train,0
"sticking tongue out",TuU2FYg53-U,90,100,train,0
"sticking tongue out",WpwWPSvzNeU,114,124,train,0
"sticking tongue out",wygrJq_8BmY,6,16,train,0
"sticking tongue out",XOq_N_Wow0Q,0,10,train,0
"sticking tongue out",YOvTNr4YM-s,21,31,train,0
"sticking tongue out",ZlXGQrnQjdc,4,14,train,0
"sticking tongue out",_Mw-_Ul1y1A,169,179,train,0
"stomping grapes",6eCeipeqQ-4,136,146,train,0
"stomping grapes",Aym6eTTuJOk,62,72,train,0
"stomping grapes",IofDHcY5GH8,28,38,train,0
"stomping grapes",Kv1I7VNkTy8,64,74,train,0
"stomping grapes",SM1ryM2jx9k,67,77,train,0
"stomping grapes",z_NB1KU54Ec,48,58,train,0
"stretching arm",-d0TSnSzdR4,0,10,train,0
"stretching arm",4s24gIFdU9Q,2,12,train,0
"stretching arm",7YUDN7h5NB8,354,364,train,0
"stretching arm",9_Hs9a7b8T0,53,63,train,0
"stretching arm",akuBGq0z8QM,1,11,train,0
"stretching arm",buM3vy8D46w,10,20,train,0
"stretching arm",ICD8owSD1sg,46,56,train,0
"stretching arm",jA4P0Lmv_UQ,392,402,train,0
"stretching arm",jpi7DOjqBdk,83,93,train,0
"stretching arm",lwpaAq9JA48,6,16,train,0
"stretching arm",N1Ro70IQEMc,32,42,train,0
"stretching arm",PdPiGrnCy8I,0,10,train,0
"stretching arm",PhLynPDa_fU,0,10,train,0
"stretching arm",qg3Ig_GlCWU,0,10,train,0
"stretching arm",rOWwrd_SPaQ,71,81,train,0
"stretching arm",sn2_lWfhne0,2,12,train,0
"stretching arm",utfmTRbzhzk,56,66,train,0
"stretching arm",y8lDZe0XUtw,28,38,train,0
"stretching arm",ZhVOis5Lml4,2,12,train,0
"stretching arm",ZkIpFyKi00I,4,14,train,0
"stretching arm",ZLhVCBEiqLU,3,13,train,0
"stretching arm",_3YCjS8we84,28,38,train,0
"stretching leg",-HXrt1lO7MM,3,13,train,0
"stretching leg",4KW53YT2yoc,107,117,train,0
"stretching leg",At-RYmooXwM,408,418,train,0
"stretching leg",c-rlWowSn9o,41,51,train,0
"stretching leg",CKt5VwZfc2U,139,149,train,0
"stretching leg",cNhVZHFJwKo,793,803,train,0
"stretching leg",cX0hk57ElFk,81,91,train,0
"stretching leg",DtPkvFBrCJE,85,95,train,0
"stretching leg",eLu8ohgTa5w,45,55,train,0
"stretching leg",EPAvPRviENg,93,103,train,1
"stretching leg",EV5hT384XUE,5,15,train,0
"stretching leg",FhPX9Y9mL68,14,24,train,0
"stretching leg",G49aDijYQa0,72,82,train,0
"stretching leg",GqF415VZTi4,1,11,train,0
"stretching leg",iK5WC9LDLbo,125,135,train,0
"stretching leg",Ke8UHF5J7QE,94,104,train,0
"stretching leg",L-s79uFtdZo,16,26,train,0
"stretching leg",llf18L5e97k,5,15,train,0
"stretching leg",lM3E6-k0nMc,33,43,train,0
"stretching leg",OrIE3KS_0DY,0,10,train,0
"stretching leg",PA9FlztRVBM,50,60,train,0
"stretching leg",PoQP144W2t0,35,45,train,0
"stretching leg",pS8oYvMq1EU,244,254,train,0
"stretching leg",qcMwXHj1e5Q,4,14,train,0
"stretching leg",ra2tUZ8-Fmk,20,30,train,1
"stretching leg",rRjfEvnqG0Q,716,726,train,0
"stretching leg",RtwrkIbfc68,43,53,train,0
"stretching leg",TZw36fquMnY,182,192,train,0
"stretching leg",UQF7LeEolM0,30,40,train,0
"stretching leg",vCInAvtA_3Y,7,17,train,0
"stretching leg",wlpM-NTVeVA,94,104,train,0
"stretching leg",wRfkXsNkzEs,551,561,train,0
"stretching leg",_2IV3G98BQ0,13,23,train,0
"strumming guitar",-BY1M3T9AXY,25,35,train,0
"strumming guitar",4fmPhrfijMM,423,433,train,0
"strumming guitar",5Mo4SKGVvaU,67,77,train,0
"strumming guitar",9akkVYenLsw,9,19,train,0
"strumming guitar",aB2ZobEF5fY,217,227,train,0
"strumming guitar",Bez9cJLzI-s,31,41,train,0
"strumming guitar",EdfYFDHo2iE,43,53,train,0
"strumming guitar",FwMa1LzHxKQ,2,12,train,0
"strumming guitar",gujkayFFYCo,52,62,train,0
"strumming guitar",HJUjEdjaD1Q,8,18,train,0
"strumming guitar",jEXAEbNRarU,0,10,train,0
"strumming guitar",JJUz6fH-BRw,14,24,train,0
"strumming guitar",nOyI4UW0gx4,1,11,train,0
"strumming guitar",QrSO-d08oYY,224,234,train,0
"strumming guitar",XDYYM_Awg7s,165,175,train,0
"surfing crowd",6-orLNDkaGw,11,21,train,0
"surfing crowd",bpELpfGRU_Y,68,78,train,0
"surfing crowd",d26kGGzCX5U,81,91,train,0
"surfing crowd",d8qftXZ8pD8,2,12,train,0
"surfing crowd",Dzsd5sQcSww,0,10,train,0
"surfing crowd",FLmtxCBY7FQ,18,28,train,0
"surfing crowd",GG5TG_4mCqs,17,27,train,0
"surfing crowd",JCwp50bRX5E,22,32,train,0
"surfing crowd",l6wHve9et1g,4,14,train,0
"surfing crowd",Ll9OVVmBaU4,23,33,train,0
"surfing crowd",pRGPICpROjk,24,34,train,0
"surfing crowd",sYcB_dRSDXQ,2,12,train,0
"surfing crowd",wVucLLOlTJw,11,21,train,0
"surfing crowd",YRjkRbn1ZQM,7,17,train,0
"surfing water",-hHo8nuf5bU,15,25,train,0
"surfing water",5l5Pdd96Pao,161,171,train,0
"surfing water",ArceeeltOTc,67,77,train,0
"surfing water",cC-JiuF283s,14,24,train,0
"surfing water",DFsbYsynvQw,22,32,train,0
"surfing water",dtKPiixqeVU,33,43,train,0
"surfing water",fS2FGJnhxWs,150,160,train,0
"surfing water",gE8hhnvZylQ,61,71,train,0
"surfing water",M-eDoOqyAoY,62,72,train,0
"surfing water",nxaf8gGHuGc,1,11,train,0
"surfing water",ovAY8CkjUrY,13,23,train,0
"surfing water",QYCabyXyC7U,284,294,train,0
"surfing water",SCZITO9eCzc,73,83,train,0
"surfing water",uJ6W4DJuJPI,0,10,train,0
"surfing water",x56i-ImALOc,69,79,train,0
"surfing water",ySHkENP1oio,21,31,train,0
"surfing water",zEt-0Yp-1qw,10,20,train,0
"sweeping floor",0VDo_pRZVqw,29,39,train,0
"sweeping floor",1WoMqsGz860,2,12,train,0
"sweeping floor",4r0_Y5iGOq0,10,20,train,0
"sweeping floor",6SYxauZy_bc,38,48,train,0
"sweeping floor",9fqdCnB5TRI,63,73,train,0
"sweeping floor",aI06oIuJOW8,20,30,train,0
"sweeping floor",DC8iBzg13SI,40,50,train,0
"sweeping floor",dO9AUFwrKYU,4,14,train,0
"sweeping floor",EuGXJiVQwCg,5,15,train,0
"sweeping floor",hkNsdkOpn5E,9,19,train,0
"sweeping floor",kCrhkJC5vDo,89,99,train,0
"sweeping floor",Lgl6osd0Yik,12,22,train,0
"sweeping floor",mrAxwNIZqxw,45,55,train,0
"sweeping floor",NgfAazJYtso,18,28,train,0
"sweeping floor",SQyL-MKk79E,52,62,train,0
"sweeping floor",sRV7CHPyAZ4,12,22,train,0
"sweeping floor",t_06tNUQCDM,22,32,train,0
"sweeping floor",wBVEXJZTuCM,22,32,train,0
"sweeping floor",Y0ZBTZn4PJU,4,14,train,0
"sweeping floor",_oB9dLfeDeI,62,72,train,0
"swimming backstroke",-5_fAP2_VR0,3,13,train,0
"swimming backstroke",-s_GtEuG8qI,3,13,train,0
"swimming backstroke",0a24CO3BZWM,12,22,train,0
"swimming backstroke",1WkO5awgTuA,21,31,train,0
"swimming backstroke",5ZzSYKdiPbY,33,43,train,0
"swimming backstroke",64nZkoT17Ww,26,36,train,0
"swimming backstroke",6BT-e_RLvAs,16,26,train,0
"swimming backstroke",8k79NjeY5hE,71,81,train,0
"swimming backstroke",9jCW_Og5psM,19,29,train,0
"swimming backstroke",9KYEdWHh7KY,61,71,train,0
"swimming backstroke",BWs-xItmHYg,87,97,train,0
"swimming backstroke",CcI2NkkFOyc,0,10,train,0
"swimming backstroke",DINpDjdteMM,67,77,train,0
"swimming backstroke",Ej1HUoF6P-0,32,42,train,0
"swimming backstroke",fGi160bNbyk,172,182,train,0
"swimming backstroke",IqMAeWEmXZw,191,201,train,0
"swimming backstroke",j61dLrkG8ic,17,27,train,0
"swimming backstroke",k-7UH-uj7MI,0,10,train,0
"swimming backstroke",LOCP0UxaUkA,4,14,train,0
"swimming backstroke",m3zaJj3q9jI,128,138,train,0
"swimming backstroke",m91qzchv9ZQ,24,34,train,0
"swimming backstroke",nCNZpvCffdE,21,31,train,0
"swimming backstroke",POG85e4cCKI,1,11,train,0
"swimming backstroke",uA5SUmIw97U,3,13,train,0
"swimming backstroke",X-smVU1xwr8,12,22,train,0
"swimming backstroke",xviHn1Qg-5s,5,15,train,0
"swimming breast stroke",dqVBTayOr90,4,14,train,0
"swimming breast stroke",Fm6w4CiyRWQ,22,32,train,0
"swimming breast stroke",GMeaJeyJEyI,14,24,train,0
"swimming breast stroke",hwF5rVI-FNg,26,36,train,0
"swimming breast stroke",izMwfpCJpBE,19,29,train,0
"swimming breast stroke",jKaOIGUAjOw,16,26,train,0
"swimming breast stroke",MeWu3w1AWCI,65,75,train,0
"swimming breast stroke",thQFsS1K89o,44,54,train,0
"swimming breast stroke",v2dZvfv5440,25,35,train,0
"swimming breast stroke",xfcL-s9uj5M,19,29,train,0
"swimming butterfly stroke",5qBJaF9g3HU,15,25,train,0
"swimming butterfly stroke",7WU-VogBJoE,35,45,train,0
"swimming butterfly stroke",8Kc2GIPJfSU,4,14,train,0
"swimming butterfly stroke",aPIzCpGelJc,103,113,train,0
"swimming butterfly stroke",cSMKMEZZBFk,1,11,train,0
"swimming butterfly stroke",pgQyhf72Jbc,10,20,train,0
"swimming butterfly stroke",qeNrL-WyyjQ,2,12,train,0
"swimming butterfly stroke",r2FijgGUkkc,0,10,train,0
"swimming butterfly stroke",r7yRYQ_eqbs,400,410,train,1
"swimming butterfly stroke",rppcvZ-_fw8,4,14,train,0
"swimming butterfly stroke",Xg_qnzmgM1c,56,66,train,0
"swing dancing",3dGS0JnSiQs,108,118,train,0
"swing dancing",66ME7lIXBSc,102,112,train,0
"swing dancing",B6IxwCtAv-g,10,20,train,0
"swing dancing",cbaNYWkQYYA,288,298,train,0
"swing dancing",e7djJUwE9z8,275,285,train,0
"swing dancing",eHInWn3wdlg,36,46,train,0
"swing dancing",fqWXQNHFUkU,540,550,train,0
"swing dancing",gtHo8y41KHU,224,234,train,0
"swing dancing",TggEe9Y5vO4,35,45,train,0
"swing dancing",zaoYJhcxBZc,9,19,train,0
"swinging legs",65UJyMc0FVo,37,47,train,0
"swinging legs",6dieHqx1xJQ,64,74,train,0
"swinging legs",AGlBZvYzvQs,46,56,train,0
"swinging legs",em1GWMZIkHk,53,63,train,0
"swinging legs",gdAhQyhJI6E,2,12,train,0
"swinging legs",gUEd3vjwdKo,51,61,train,0
"swinging legs",rfV5-HiyGgg,10,20,train,0
"swinging legs",TolEXmK8AqU,31,41,train,0
"swinging legs",wSAocS8dYLM,12,22,train,0
"swinging on something",0hOEJxl2ppg,74,84,train,0
"swinging on something",1HZ15qD5SrE,50,60,train,0
"swinging on something",3T1_x7hcLFY,151,161,train,0
"swinging on something",5fVzCgtl51Q,26,36,train,0
"swinging on something",ah6WDMeyDj4,27,37,train,0
"swinging on something",EO6Na7OAh8Y,93,103,train,0
"swinging on something",HOV-Ra36Aoo,66,76,train,0
"swinging on something",LH7w1k6slAg,54,64,train,0
"swinging on something",LWz7ikAiqMc,16,26,train,0
"swinging on something",Pw9__RLh-x4,612,622,train,1
"swinging on something",qz0w8Gfckxk,6,16,train,1
"swinging on something",sVFAbowg4sA,0,10,train,0
"swinging on something",tZY-T_Ix4B0,0,10,train,0
"swinging on something",UgcmRXihcdM,399,409,train,1
"swinging on something",vtP-Kcwb9IY,37,47,train,1
"swinging on something",wCPWn2iExhs,247,257,train,0
"swinging on something",yMSamWHz1EA,23,33,train,0
"sword fighting",0iKQpsJS1CY,47,57,train,0
"sword fighting",0oJe1VO06LM,2,12,train,0
"sword fighting",5dzo7x_YQSE,165,175,train,0
"sword fighting",cc7IOCD4h7w,29,39,train,0
"sword fighting",ekEKOV0O5x0,11,21,train,0
"sword fighting",Fn1eXKmcukc,1,11,train,0
"sword fighting",fXXz7wWnI2A,0,10,train,0
"sword fighting",h4l6KeCZ6tA,69,79,train,0
"sword fighting",H8eguAyh8L4,13,23,train,0
"sword fighting",iB3VbLttFcs,191,201,train,0
"sword fighting",JRaoHnp0fX4,28,38,train,0
"sword fighting",n7zUG-mZpvc,1345,1355,train,0
"sword fighting",Piql1JqwC3Q,13,23,train,0
"sword fighting",QVDlSFgwSQk,34,44,train,0
"sword fighting",tKyJjZutIQw,13,23,train,0
"sword fighting",wwwZeM5qDRc,109,119,train,0
"sword fighting",xXeuYgWx1KI,0,10,train,0
"sword fighting",Z9R2JthPJlw,13,23,train,0
"sword fighting",_NH38HJZzc4,7,17,train,0
"tai chi",8LquUrO6r_8,51,61,train,0
"tai chi",EwhNnl6qBVc,0,10,train,0
"tai chi",fM_M5uaYc_c,79,89,train,0
"tai chi",G32YI_yzczU,17,27,train,0
"tai chi",IAMC7--JBZo,3573,3583,train,0
"tai chi",jjoR2d8dzkM,41,51,train,0
"tai chi",k9ZuqLRKcys,115,125,train,0
"tai chi",LBFHjOhYvWo,388,398,train,0
"tai chi",LlflsbkvcKw,90,100,train,0
"tai chi",lOi9MEJsZNE,254,264,train,0
"tai chi",MZmMwSYwLGQ,160,170,train,0
"tai chi",ohieBxfM4VE,83,93,train,0
"tai chi",P4TVCJ3Pv4I,14,24,train,0
"tai chi",PPSn6SgR390,101,111,train,0
"tai chi",PxC2h0ZAT6E,150,160,train,0
"tai chi",QJR6_St-hMs,62,72,train,0
"tai chi",QTiZfsQT73s,27,37,train,0
"tai chi",qV7-cf8Mf4Q,64,74,train,0
"tai chi",RHYkxdxsSyk,77,87,train,0
"tai chi",ToiMZyyjZhE,1225,1235,train,0
"tai chi",uBZRMlxDwfU,15,25,train,0
"tai chi",uKwVOj9ofPw,77,87,train,0
"tai chi",wEeY42EQVIE,11,21,train,0
"tai chi",zjIz00RzKOQ,1302,1312,train,0
"taking a shower",-bQBVG0UyLY,17,27,train,1
"taking a shower",2XDOYT6YXEI,37,47,train,0
"taking a shower",3B682X4Bxwk,15,25,train,1
"taking a shower",6aCwB3qTG5A,29,39,train,0
"taking a shower",6tTTg_iN124,21,31,train,0
"taking a shower",cLvIa2ntwB4,27,37,train,0
"taking a shower",cUCtNCiI4fI,4,14,train,0
"taking a shower",dfhA1gwRU5A,30,40,train,0
"taking a shower",ipXhgy2An8M,16,26,train,0
"taking a shower",p0egOPnTYDI,137,147,train,0
"taking a shower",petwMx5Mzb4,0,10,train,0
"taking a shower",PFK2-alhWJE,6,16,train,1
"taking a shower",qK8Fogk_d4A,14,24,train,1
"taking a shower",TmyE_FepHEE,3,13,train,1
"taking a shower",tOz4jPSIufg,30,40,train,0
"tango dancing",0GJUeVwfpxA,337,347,train,0
"tango dancing",2B0qex-PfS8,13,23,train,1
"tango dancing",AChvG98FDtw,143,153,train,0
"tango dancing",BKcFmHwU52A,0,10,train,0
"tango dancing",bMKJvKN3sYw,12,22,train,0
"tango dancing",CISDRLWxcjU,255,265,train,0
"tango dancing",jYE2GnfSs-Q,3,13,train,1
"tango dancing",JYzSSSy-Lio,49,59,train,0
"tango dancing",N5z1_QifgUM,23,33,train,1
"tango dancing",NDiqDHHULwI,23,33,train,1
"tango dancing",nDMppM9oRkY,7,17,train,0
"tango dancing",NJ2GrJVaNbc,53,63,train,1
"tango dancing",Wy9FL5fzrPY,116,126,train,0
"tango dancing",x3p4VA49BVs,54,64,train,0
"tango dancing",xhdd327CLqA,67,77,train,0
"tango dancing",YWEHzAlttnQ,151,161,train,0
"tango dancing",ZVC6-BYNs3I,13,23,train,0
"tango dancing",ZWFiu8xp73c,124,134,train,0
"tap dancing",1_nxfkY76mk,1,11,train,0
"tap dancing",53KrKWo2OfY,84,94,train,0
"tap dancing",b3ylxsfOob4,13,23,train,0
"tap dancing",BhKtKitwEe4,106,116,train,0
"tap dancing",bpEVneNXsus,95,105,train,0
"tap dancing",bYgvxZiHDaM,32,42,train,0
"tap dancing",i7DFZVQLd_U,25,35,train,0
"tap dancing",JV3ZV7kgFqE,12,22,train,0
"tap dancing",kFgpxGqbNz0,5,15,train,0
"tap dancing",LASDR-xlDGs,4,14,train,0
"tap dancing",MQaLTglqSos,13,23,train,0
"tap dancing",O91-5AvACBI,13,23,train,0
"tap dancing",P0gDC528rkQ,101,111,train,0
"tap dancing",RMecIW_4Cpg,29,39,train,0
"tap dancing",RxxG_wVW09w,273,283,train,0
"tap dancing",t6gqXGcCpM8,93,103,train,0
"tap dancing",tsGRSR3iUyg,107,117,train,0
"tap dancing",wi87e2V64FA,83,93,train,0
"tap dancing",xErcrT9f3iA,106,116,train,0
"tap dancing",XpQDWOA0Oxo,189,199,train,0
"tap dancing",yLRoJLiDmxU,0,10,train,0
"tap dancing",Z9iXdx8T-XE,55,65,train,0
"tap dancing",_1rq57ibEq4,272,282,train,0
"tap dancing",_fHbUd0Bcoc,134,144,train,0
"tapping guitar",1F86HmSoeb8,41,51,train,0
"tapping guitar",3dxMV-rc0gw,9,19,train,0
"tapping guitar",5Xgl7Su8z_0,126,136,train,1
"tapping guitar",bCUMLtwLkpM,9,19,train,0
"tapping guitar",eGPTEpvTikw,96,106,train,0
"tapping guitar",fP8W6pyiuJk,13,23,train,0
"tapping guitar",g8rXcNZ_-yo,1,11,train,0
"tapping guitar",MbrKpskIT6o,7,17,train,0
"tapping guitar",MBs4LmNq8ZQ,28,38,train,0
"tapping guitar",O7YeFMsiTjM,54,64,train,0
"tapping guitar",OvPboZkrxF0,16,26,train,0
"tapping guitar",pxbFufeu8l0,138,148,train,0
"tapping guitar",QY5gokIto8s,75,85,train,0
"tapping guitar",wG4Ve1T4ifM,27,37,train,0
"tapping guitar",WMIeo4zEmqA,15,25,train,0
"tapping guitar",Zog-JI64idM,35,45,train,0
"tapping pen",0ehslkrVuKQ,54,64,train,0
"tapping pen",29I0qF1dVA8,94,104,train,0
"tapping pen",5RIXvl_zY68,66,76,train,0
"tapping pen",7v5SKMrE6e4,143,153,train,0
"tapping pen",aRCvnDWs16E,91,101,train,0
"tapping pen",BlMrTcHj7As,176,186,train,0
"tapping pen",GwCPiIB4PkI,217,227,train,0
"tapping pen",Igk0gY_U2uo,234,244,train,0
"tapping pen",k7i_lhLzg9E,0,10,train,0
"tapping pen",kmwBAoB5Ztw,179,189,train,0
"tapping pen",LhRl3j7pbKg,79,89,train,0
"tapping pen",nq-Sclp3U5Q,14,24,train,0
"tapping pen",os0p7kCdmRo,239,249,train,0
"tapping pen",qzyAj2vienE,28,38,train,0
"tapping pen",r0QDnMHgs5k,26,36,train,0
"tapping pen",r83DASe4nSY,64,74,train,0
"tapping pen",rfcHcn9sFHg,178,188,train,0
"tapping pen",SwyJhxAywGE,89,99,train,0
"tapping pen",V-csjnj7gpE,45,55,train,0
"tapping pen",w3ahWSy1YVQ,32,42,train,0
"tapping pen",wP7DsT-o4G4,13,23,train,0
"tapping pen",x5saQYrY_Z4,166,176,train,0
"tapping pen",xuIOIyLNPx0,149,159,train,0
"tapping pen",yLnwQWeQ5A8,60,70,train,0
"tapping pen",yo2GpleUcpQ,73,83,train,0
"tasting beer",-Y9w-IDDK5Q,565,575,train,0
"tasting beer",BEK8-dRMAp8,111,121,train,0
"tasting beer",BSw2J_lPRPw,170,180,train,0
"tasting beer",cYh4ABms_jA,223,233,train,0
